client_id,certificate_id,expiry_date,days_until_expiry
260,4e0e3ddd-0266-4e57-8651-e2ad4c27e0be,2026-02-19,238.0
260,874e9218-97fd-4fe4-bc1a-05f69adb803d,2032-12-18,2732.0
260,fe1df6f5-94c2-431e-8017-86f1d3fa7ff5,2033-04-11,2846.0
260,8ae38d03-8e5f-461a-88fc-db19c4840048,2036-04-28,3959.0
260,9132f2b1-8b49-4f4b-bcb0-420cd2d51a36,2036-12-24,4199.0
261,14c3c380-2515-49be-9ea7-07edc621a576,2025-07-12,16.0
261,c8fc6b21-2230-4ca7-be0f-f75c64ee4882,2026-04-02,280.0
261,ef9c5dde-ef1b-4165-9a57-8b6d00aaa3c7,2026-12-11,533.0
261,6fa8d261-641a-47e3-b562-e5f5e0ab2266,2027-09-16,812.0
261,6681e78e-98f6-4777-8b22-44a299dc69f6,2028-07-04,1104.0
261,442261c7-fb11-49da-abad-d910e09aecca,2028-10-08,1200.0
261,18f48b53-8f49-4caa-849c-bb758fb39424,2032-07-17,2578.0
261,8a5063eb-2eba-4b03-b714-3e1c838a056d,2032-10-04,2657.0
261,bb9b7ae2-3eda-4e8b-8ee2-ccb181e55a1e,2034-01-11,3121.0
261,f4f0e5a8-3bcf-443a-95a8-623f7f165cf6,2035-03-30,3564.0
261,3a779701-44e1-4040-b734-9f45424ba947,2037-05-11,4337.0
261,50d13e25-4d37-4659-b26f-0d74e6326514,2037-10-10,4489.0
261,f7abca23-6597-4481-9db8-a9d519dfcdbf,2045-04-03,7221.0
262,10ef1ce6-71d4-48f6-ae3d-0d91becbef5f,2025-07-12,16.0
262,e83b0802-7d8a-4f0b-985b-f06edd6c03a8,2029-07-29,1494.0
262,5d33124b-7692-4e65-971f-ccba7f401150,2030-05-10,1779.0
263,427e76c8-c11f-45d7-a888-08504cbaa40f,2030-05-16,1785.0
263,f280f837-92b5-4996-b093-7c46e17d6800,2035-09-22,3740.0
264,d7c07221-b7b6-4732-b2a6-fbdda224a0a3,2025-08-23,58.0
264,95bc9256-64ad-4fa0-8dab-46d4b8f5bc57,2026-09-21,452.0
264,90227558-e0ba-40e6-bb64-61362338d1e0,2030-02-11,1691.0
264,6afceeeb-22bf-4fc1-81d1-b155d3119ab9,2030-10-12,1934.0
264,3f2609d9-f1a7-48e4-9242-14fad4f824cb,2032-02-06,2416.0
264,7b9ecde8-ec6a-47d6-ad42-e5ddac4670ba,2032-08-31,2623.0
264,96ec2638-259c-4b2e-8ca3-142c00041863,2033-06-29,2925.0
264,e6d5357d-70f0-4927-bce1-9e17e56c3078,2034-10-17,3400.0
264,f0949044-1a6e-466e-ae9c-9b1ff5b92d4f,2039-02-04,4971.0
264,c05cdf32-73e8-428e-a6e3-b628939728ab,2043-07-24,6602.0
267,5d10baf5-4816-4d15-a4b4-e4cc5e816a79,2025-08-12,47.0
267,0cd9c50d-d0af-414f-81cc-5ebc513bf363,2028-01-08,926.0
267,103cd362-9605-46ee-abff-708792b061a2,2028-04-27,1036.0
267,d1f2812e-8663-47a4-bd45-ced951b69488,2028-09-15,1177.0
267,bdf1ddc8-f2b0-454e-97ad-ad69653a68ca,2030-06-20,1820.0
267,8bfedcf5-6352-4dba-8f04-82eab32966b7,2030-09-26,1918.0
267,974726f3-a807-4b2e-a83d-7e550e6e6a43,2031-10-09,2296.0
267,7e1ff5dc-a82c-453f-ae29-dd3982691f97,2033-02-10,2786.0
267,4f2af63a-6639-4ccf-81b4-b7f728478779,2033-08-21,2978.0
267,98f9d028-79b1-4ff9-bb02-9a37f6448466,2035-05-01,3596.0
267,45bd737a-902f-4a17-bd7d-faead41757e6,2035-07-08,3664.0
267,7cb0cba1-8908-4581-9930-ad2842e4b46d,2039-05-21,5077.0
267,6bbaaaf6-41bc-479b-8a3d-578c46c5ea64,2039-09-11,5190.0
268,cd313f5e-a71e-4e45-b89b-6255af2b97d5,2027-07-31,765.0
268,286fc060-63fb-4229-b6cb-5f1eef37d1df,2030-01-11,1660.0
268,5f4e807d-1b7b-43e2-97c2-7780fe0230ae,2032-11-10,2694.0
268,15abc1f4-b8ac-4c04-878b-c6e0c57430de,2035-10-21,3769.0
268,784ad49e-669d-44b2-a52a-8106786564eb,2037-06-04,4361.0
268,ccdab705-6084-4ccd-9287-94ac6e5e2341,2041-02-27,5725.0
268,96ca978b-8973-45b2-96af-ed1ef1fa11ef,2041-05-11,5798.0
269,55786079-6527-47d8-81c6-a956e41bf5fa,2025-07-05,9.0
269,9bde7280-4d73-49b4-ade4-3d9d3ab53ad7,2026-08-26,426.0
269,4de4b43b-767b-42bd-a9cb-7dcf6960ba87,2026-10-20,481.0
269,6c2cf66a-9edc-4264-8c2c-8eca79b68cc3,2029-03-20,1363.0
269,c07ac10a-4486-4432-9b85-1efb85f0fe14,2030-12-20,2003.0
269,1313dbf0-6b56-483e-b994-281cd7a7ea31,2031-07-29,2224.0
269,34507b34-9701-478f-9755-8b9ab93e104c,2037-09-25,4474.0
270,b0c35fc1-02d4-4b22-ad6c-dfa79378ac21,2030-04-23,1762.0
270,6e5c81f1-61fe-40cf-bc14-71326abae54c,2032-11-17,2701.0
272,6aa82656-359e-4b44-b2af-e6c638f1a6c2,2027-04-20,663.0
272,98f9d028-79b1-4ff9-bb02-9a37f6448466,2027-12-27,914.0
272,f3ada31f-2be8-4833-9d0e-2c500dcd01d3,2028-01-26,944.0
272,e98c9a65-6612-489b-96de-06a1a852047c,2029-06-18,1453.0
272,094903a2-780f-4f58-bfa0-b872d3953300,2030-06-16,1816.0
272,442261c7-fb11-49da-abad-d910e09aecca,2030-07-31,1861.0
272,31863841-a174-46ad-8f07-bd377d2edd09,2031-02-05,2050.0
272,5750e702-2392-431b-9983-7c7fec238a94,2037-01-23,4229.0
272,006f63d2-620e-4772-ac4b-88f72f1d5ffb,2037-07-11,4398.0
272,a0e79834-3870-4015-a790-1a9a797da14d,2039-12-08,5278.0
272,a65b1783-1396-4917-8d9a-1e29300e5b8e,2044-10-16,7052.0
273,0934d597-5509-487c-864a-9802c44db9fa,2025-08-30,65.0
273,5a43b110-7cfc-4c35-b2d8-4826d0470717,2028-01-12,930.0
273,0ecaf286-b1ea-443e-8217-b762279c4bd7,2030-07-06,1836.0
274,1fec948f-50cf-4092-ad18-938814a3bfc9,2028-01-17,935.0
274,5388c58d-0b60-461e-b023-e984588987a1,2031-05-18,2152.0
274,4684e156-cb7d-4b8e-89e5-d262eef85563,2031-05-26,2160.0
274,008367ac-5944-45e3-a90a-44a8c6103692,2034-05-11,3241.0
275,924f9914-c105-480c-a20b-0e995e31e0ac,2028-04-03,1012.0
275,212c6505-08a2-4ebe-ba95-e6902eb68535,2029-09-01,1528.0
275,a8748e18-2e6d-4542-b46b-552ac0706284,2034-01-21,3131.0
275,56aee97c-d79e-490f-a59d-1b8533d8b589,2043-05-14,6531.0
276,0c3391e6-5781-4b8e-ab3c-dfc8b10f0a00,2027-07-25,759.0
276,d0c246e5-c5bf-4bb0-8ade-7fa1a20e60bd,2027-09-03,799.0
276,a5497ea1-c24b-4e84-9eeb-ad59984ffec5,2029-11-09,1597.0
276,00aa59ed-9c5b-4690-a914-19f73a41d208,2035-04-27,3592.0
276,b1e8bed9-bdc3-40f7-855f-084c8e093ca3,2035-09-28,3746.0
277,6a327f99-cdf2-49d3-9822-24e60aa69654,2025-12-22,179.0
277,a2e5c8b8-d425-4a15-9601-a430c8af9424,2026-04-27,305.0
277,12906aa0-b27c-455d-91ef-c02816d85138,2026-07-11,380.0
277,30f475b3-e79b-482e-a4b1-124954eb6d7d,2026-07-21,390.0
277,e78bb88c-4f9a-4421-8c10-8d2f33132171,2027-03-07,619.0
277,7744747b-ab3e-40ec-8769-4d016c208fff,2027-07-24,758.0
277,d7517e32-f5ae-4e9f-9b7c-5a7fc62fce98,2028-02-17,966.0
277,f4535d8d-29af-4e98-828e-cf1f136b796e,2028-07-14,1114.0
277,193e8754-2905-4c7e-a75f-cbb93f79da14,2029-02-11,1326.0
277,8815b91c-5793-46ea-b3d5-3530b47c1beb,2029-04-05,1379.0
277,6308571b-773b-4225-9e34-1acf7cd370b7,2029-09-30,1557.0
277,32c33fe4-74ce-4861-98fb-25ad6067eb65,2030-01-30,1679.0
277,d80d4ad9-a37d-458b-ae14-b65ef026d3d7,2030-02-01,1681.0
277,5b5efedc-828f-42df-b5dc-7f7873bb7e72,2030-11-10,1963.0
277,cc838cb5-8079-46a4-a7e2-827e6bb3ec5c,2033-08-10,2967.0
277,fbd91498-924e-445a-93fc-9400ae81a3c8,2033-09-23,3011.0
277,8ab1672e-ac0b-4eaf-a6c8-b2f8721107b9,2035-09-08,3726.0
277,1fe28e9c-1e63-4c3c-8872-741fbc3e1a27,2038-10-18,4862.0
279,6c293eb5-34ed-4d40-924d-076c655ffa8d,2025-10-03,99.0
279,8878f183-3606-4527-8580-9849b9b59e53,2027-11-13,870.0
279,7de92a8b-2b76-46dd-8160-0572af0e5081,2028-07-05,1105.0
279,38e6e65b-3dbc-4e6d-a151-ad53d617c488,2029-03-19,1362.0
279,14132be8-8d97-4653-b3ac-4ffeacac5302,2032-09-09,2632.0
279,9b51b4bc-46e6-4c37-bc0e-0ea80cb2a72a,2039-06-19,5106.0
280,5078d171-d1b5-4e68-bcba-8f28cc4bf5e5,2025-08-26,61.0
280,424c0b2e-1e78-4855-8cd1-6aaf0b2c49cb,2026-04-01,279.0
280,d728e4fd-8f71-44b8-838e-46cb72a78738,2027-05-12,685.0
280,5d33124b-7692-4e65-971f-ccba7f401150,2030-09-23,1915.0
280,b75de300-f051-4dbe-a108-20e01ab24b3b,2032-06-02,2533.0
280,61d98c06-7a0e-43cc-9326-840bbb9167eb,2032-08-26,2618.0
280,b834cdc3-ca58-4249-ab9b-8f5dc45a904d,2032-12-28,2742.0
280,7ffc5a1d-5d6d-4c49-974b-41d940ec3ea5,2038-07-01,4753.0
280,674bd690-4e7f-47a2-bd5a-73dcf078e24c,2044-04-18,6871.0
281,8b4320ad-2d39-4fb4-894a-3cde266e5b0e,2026-01-16,204.0
281,5d77cb01-7e9f-46d2-ad87-7ef7f3dc000d,2026-09-11,442.0
281,00f8145e-a845-4197-85d3-8999ef375156,2026-10-22,483.0
281,93a443b6-44ba-4f25-9918-2bc711bdceaf,2027-07-29,763.0
281,43769c14-9a89-4ed0-ab9a-6b79f241b9f0,2027-08-01,766.0
281,e2acc03a-7b21-4670-b14b-50a3e4be81b1,2027-09-22,818.0
281,5cb6710a-f0dc-4d70-945f-d15b78870d43,2028-12-18,1271.0
281,10b34b51-7426-45fc-9ea3-a7eb53fc5834,2029-01-05,1289.0
281,2e2e9622-3807-441a-b252-02f7ee6c9739,2029-09-17,1544.0
281,086c36e3-8a37-462e-897e-62f946a56010,2029-12-21,1639.0
281,8932b9bb-446b-4c8c-a16a-d0c752c2143b,2033-08-17,2974.0
281,e8e19e1b-c55c-49a6-bf56-17507bbce49f,2035-08-29,3716.0
281,7e9bc4d7-b782-43cb-bbab-20057bfb4508,2036-02-14,3885.0
281,31a2bc73-4bc9-40a6-98b1-68e804010b2f,2037-12-25,4565.0
281,9bde7280-4d73-49b4-ade4-3d9d3ab53ad7,2040-10-01,5576.0
281,84e05346-9c00-414f-a3a4-ad95ef8e8f69,2044-04-24,6877.0
282,69d47336-80d9-4f12-8be8-129580d91d7a,2025-07-28,32.0
282,f4e2eaae-51e2-43c5-81bb-c18a32ab8c01,2025-11-02,129.0
282,23976fd8-cbd7-4e99-9d73-f0837bae5735,2026-07-19,388.0
282,27cf5717-d3f3-4b11-94e8-1f02a8e08a2a,2027-10-26,852.0
282,af3098c1-0661-432a-8d2c-fa4e104d7b76,2028-01-04,922.0
282,0fc74a83-4eb4-45a9-85f0-807cb4d14d6c,2028-08-29,1160.0
282,d8b2593c-478e-435f-81bd-817e0a341f69,2028-12-06,1259.0
282,a0ae14c3-f668-4300-83a2-ff6190b10a59,2030-07-10,1840.0
282,7be484e0-9069-4322-80cd-430b71615753,2030-07-25,1855.0
282,d95ec86f-c6a5-49aa-9ef3-ea5fc80192a4,2030-08-27,1888.0
282,e460c423-d997-4703-bc93-f8631c9a27c3,2033-02-19,2795.0
282,008367ac-5944-45e3-a90a-44a8c6103692,2034-05-19,3249.0
283,1da648e7-1ce3-44e8-a8dd-75c27d0dd3d6,2027-05-01,674.0
283,58b97d2b-cb56-41d5-add0-82ecc508cf6e,2027-07-04,738.0
283,d95ec86f-c6a5-49aa-9ef3-ea5fc80192a4,2031-02-19,2064.0
283,34402b2a-8aa2-4c79-a272-def564253357,2032-05-29,2529.0
283,ca6f64c7-fc73-40bf-bc2f-39326e83bb1c,2032-11-02,2686.0
283,6f18d040-1387-42c8-984d-cff0bfe098be,2032-12-06,2720.0
283,1754c40c-b7e2-4ef9-8acc-fd622de1c23c,2035-08-06,3693.0
284,936b67a5-e8c5-48fd-b4ab-160bb68b35b7,2025-09-27,93.0
284,471f2d92-de0b-439c-b4f5-b3a5fc46783c,2025-12-02,159.0
284,ebf42ae7-9cbf-4629-8099-d64ad2110db9,2026-02-15,234.0
284,bee1096f-8ecf-4473-a108-d9cc4ed3f963,2028-06-15,1085.0
284,ad0863ab-e189-4907-b311-9c4dc450422f,2029-04-07,1381.0
284,d9ad983e-9d85-4cc7-bf29-a135ded03587,2029-04-09,1383.0
284,c9e5f87a-05a5-4c32-becd-8220111bfeea,2030-05-04,1773.0
284,2a7dafc8-1e5c-43f2-93d6-06ea15da792a,2031-08-02,2228.0
284,bf7e4da0-019b-4ca5-bedc-15fd35e67e92,2034-07-31,3322.0
284,dd08bc8b-da2f-4aa6-8851-f38993e68007,2037-03-19,4284.0
284,10cec92f-7418-40cb-a256-5cc2ec287b0d,2044-07-02,6946.0
285,f4c651e9-1cab-47c6-8d2f-4980e83717c0,2026-05-17,325.0
285,e1eddd6c-caa9-45a5-a0b0-d137dab413ee,2028-06-14,1084.0
285,9f5d5613-8149-499f-856c-a28744194c0d,2030-11-20,1973.0
285,775dabd9-ae20-4451-a91b-ff4d2fb3a8c1,2032-11-06,2690.0
285,cafed966-fbd2-48ac-89c6-2390e81ebc87,2033-01-04,2749.0
285,d6217def-be91-4f16-b939-7b6986e20f42,2035-12-18,3827.0
285,6f18d040-1387-42c8-984d-cff0bfe098be,2037-12-31,4571.0
286,f78b0402-e1db-4c50-a725-36c0677900c5,2026-10-07,468.0
286,54724a72-5fe4-47ab-8f14-3fc2353faab1,2027-02-06,590.0
286,3329a669-39ed-4ffa-a72d-2ab52912cc94,2028-01-13,931.0
286,2d75f95d-136a-4fc2-9287-185c0f454648,2028-01-23,941.0
286,c7df4fdf-0319-4f0d-a048-24560890a854,2028-02-13,962.0
286,2498de33-aa45-4747-89ca-e1dfbed01dd5,2028-09-11,1173.0
286,a5333a1e-37eb-4dab-83b8-11557e200e61,2028-12-17,1270.0
286,6d99427c-f130-4257-92eb-58c47424b596,2031-09-20,2277.0
286,9ac2c274-24e7-4927-aa7c-e4768d16d6d3,2033-01-17,2762.0
286,8efac4a7-bbcd-4163-ae81-39acf6eb1558,2033-02-15,2791.0
286,3946a3e0-bf8f-4fe9-b4d2-81a7ff29f7f8,2033-12-24,3103.0
286,9fdcb161-c139-4c8d-b725-c38571b3fc56,2034-05-14,3244.0
286,4ea3d439-bac1-4e0e-abaa-e405d6d1a320,2034-09-16,3369.0
286,b63d3e21-44e3-4db2-b02d-b4f350e9a454,2041-12-25,6026.0
286,bad0484e-4ef7-4211-8583-b08f4033b66e,2043-05-22,6539.0
287,621856c3-2d45-4058-bc44-56737fc3af25,2025-07-10,14.0
287,2d29bbd6-43c9-40d4-ac46-7ea5418ac6ae,2026-08-16,416.0
287,b985addb-3b71-40d7-b635-d69dfbb2280f,2026-09-04,435.0
287,095cd57e-bcac-4d51-a604-7d3b5d082eaa,2028-04-03,1012.0
287,7cf7ac1c-7f29-4954-8c1d-1468fb1a9b36,2028-06-09,1079.0
287,d2b3aae6-4d27-4206-95bc-bd165c1b72ed,2028-10-16,1208.0
287,aac51bb7-620b-4bfc-932a-f8ec97e5f9f7,2028-12-18,1271.0
287,5cb6710a-f0dc-4d70-945f-d15b78870d43,2030-02-09,1689.0
287,03392ad4-1a27-4254-b32b-e7a4cb2c4fea,2032-05-28,2528.0
287,b460c78b-3b14-47ef-bdbc-fd89fd505f08,2033-08-19,2976.0
287,671c5512-0c36-47ae-a2d4-a78b28db1ff7,2033-12-07,3086.0
287,a57f14ad-04ee-45ec-803f-1abf69e4ba2d,2034-10-23,3406.0
287,d97a31d8-728f-46de-bf57-257021235783,2035-10-01,3749.0
287,fdb882b8-ad46-4c43-9e7d-b9faabf56af1,2036-01-13,3853.0
287,3ab6d79d-d5e5-4c5a-99bd-3a758a50310c,2037-11-18,4528.0
287,f4f0e5a8-3bcf-443a-95a8-623f7f165cf6,2042-02-03,6066.0
288,09033082-8ff3-43e8-98d3-74c9cb893974,2025-07-08,12.0
288,07417e69-2c81-4733-8cd3-36284a939f4e,2025-07-24,28.0
288,cdad1cde-d140-49e4-b6d3-bdb5f21ba376,2025-08-24,59.0
288,0d24c262-68a4-47e7-bf37-8899a770defc,2025-12-18,175.0
288,d1f735d6-1b70-4025-8a55-6e30d2868349,2026-09-15,446.0
288,ff1dab06-3e1a-47a7-8790-d7ddda535697,2028-01-09,927.0
288,e777b777-a805-40c3-af36-04860f5c9013,2028-04-14,1023.0
288,3c8a60e0-24f0-4e86-b0ab-28f94fbe6392,2028-11-10,1233.0
288,e6a96ba2-e97e-4ff8-9eaf-0cbe6998f9ce,2030-09-26,1918.0
288,62c89443-8699-42d3-b82e-a084aae8fc54,2031-01-25,2039.0
288,2a0d3340-94a7-4f04-ade5-83aeda7ebf7e,2031-02-12,2057.0
288,d206b2e7-06b5-4222-b45e-148a0d4f8013,2035-01-05,3480.0
288,23f1924d-4ef1-4fe5-a5ca-e8f58114466b,2035-01-10,3485.0
288,894aa406-067a-4f5c-b920-a47be95ea314,2035-02-25,3531.0
288,aacc7207-715d-4376-946c-54ae5b724b87,2038-07-15,4767.0
289,3cb3832e-5aea-4347-97a6-ba12e75ccafe,2026-01-16,204.0
289,7a948c83-b7ac-4938-8549-6849d2bba5e3,2026-01-30,218.0
289,06aa64c8-85a3-4ed7-9188-850e66e3b4a0,2026-03-16,263.0
289,8e9fb5dc-9a58-45e4-b5aa-3e79323085e2,2026-08-19,419.0
289,0c020017-3e85-46e8-adb2-4dc2faa5195b,2027-07-12,746.0
289,73e04f4a-f790-4a1a-8334-c80253a54ec5,2027-12-25,912.0
289,3311da5c-bda0-410e-adab-dca5d22e4513,2028-06-30,1100.0
289,554ab367-2b23-4e59-8543-09c823df4703,2029-04-11,1385.0
289,086c233a-a1e0-44bb-b5b6-a4103a7725ba,2029-08-11,1507.0
289,47020c59-df37-47c3-9ac8-35e7654c3744,2029-08-31,1527.0
289,84d5c7f8-bd68-4406-9b85-87b2f01fe79b,2030-12-11,1994.0
289,391b1ff4-c6b2-4596-a6a7-4d899fbb9829,2031-08-13,2239.0
289,52a2951d-2676-4524-a752-e9c11e8dc259,2034-01-18,3128.0
289,7807ada9-48a1-4c11-8a94-625d26424153,2038-05-03,4694.0
290,acb99b01-26af-4763-84f0-dfa1cee608ef,2026-05-29,337.0
290,0b9f0350-3705-4537-b93f-c67fece69336,2028-06-05,1075.0
290,45a0c31c-a06e-436c-a7c8-06f0c5216c03,2028-06-24,1094.0
290,cb0fb0bb-3d5d-46b8-97f9-8c5eb4631a5c,2029-12-12,1630.0
290,b740b701-004b-496f-8a45-db5895e97aa6,2032-12-27,2741.0
291,9d03c91e-88a5-4c1a-8854-e324e3954839,2025-08-21,56.0
291,8a5d753b-3627-498c-b604-88ad931be08a,2026-09-24,455.0
291,ca3ca876-a13f-49cd-870b-fb2eb7f86d57,2027-03-23,635.0
291,2e9fbfe2-a6e8-40b7-a6ec-e108040d8fc6,2027-10-12,838.0
291,cd12f372-8df1-422c-86db-3e0f548ba4f3,2029-07-23,1488.0
291,ad5b29ca-794b-4851-8993-5023df041af8,2031-05-23,2157.0
291,e5194a7b-aa22-4ca2-adfb-f867f3e79c14,2031-05-25,2159.0
291,3cc6a36f-e60f-4e63-bfef-2ef5dd70b44e,2033-12-04,3083.0
292,a97c1ee0-298b-4d3f-9588-fc7ec71b3c7e,2026-01-10,198.0
292,f881ba3d-2988-445d-9bb5-ba494f14c888,2027-01-15,568.0
292,fc920d59-07e1-475b-ae53-fb887905ea5e,2029-02-01,1316.0
292,f9f3aa0f-43f8-4b3b-9d7f-76fd37aba62d,2029-05-08,1412.0
292,9bde7280-4d73-49b4-ade4-3d9d3ab53ad7,2029-07-01,1466.0
292,f8fc88ee-e892-4a7a-9d1d-41f6d19ded27,2030-04-30,1769.0
292,e07d890a-3804-45db-a226-e3e1c7a41292,2030-06-11,1811.0
292,0c3391e6-5781-4b8e-ab3c-dfc8b10f0a00,2031-06-30,2195.0
292,07417e69-2c81-4733-8cd3-36284a939f4e,2031-12-07,2355.0
292,e8dbf8a1-1f66-4621-8e31-9b3df9785c94,2031-12-18,2366.0
292,1c710dbb-6051-4c46-b54a-d00d678c7e6f,2032-05-08,2508.0
292,c27ba087-a76a-41f2-9812-ae144fcb2eed,2032-05-09,2509.0
292,98f9d028-79b1-4ff9-bb02-9a37f6448466,2035-07-24,3680.0
292,2a58e3b0-7ba8-4f5c-b530-82458867fe32,2038-03-13,4643.0
292,450b9335-ccd8-4b5e-a59a-dd90e49b1e98,2040-09-22,5567.0
292,47020c59-df37-47c3-9ac8-35e7654c3744,2043-10-24,6694.0
293,094903a2-780f-4f58-bfa0-b872d3953300,2025-11-23,150.0
293,d1f735d6-1b70-4025-8a55-6e30d2868349,2026-07-25,394.0
293,52766605-3f42-439f-b92f-a2f5ca8d7c0a,2026-09-27,458.0
293,a9207585-21f5-4e29-a513-9dd79498d34c,2027-03-02,614.0
293,4d3d6f0e-41ce-4497-9333-a79b438c45dd,2027-06-19,723.0
293,ba7f9110-7136-44d3-8f6d-768d772ea8bb,2028-10-30,1222.0
293,f95da18e-0db9-42d5-a458-271fa05775ae,2029-10-13,1570.0
293,d0a4fd15-850c-4f43-b025-912790655604,2029-10-15,1572.0
293,09f30dff-96fb-4a1f-9feb-b96db6a396b4,2030-01-15,1664.0
293,7e2b6b8c-a64f-4b67-a474-57d6ff0b0988,2033-09-07,2995.0
293,f8fc88ee-e892-4a7a-9d1d-41f6d19ded27,2033-09-20,3008.0
293,b328d0d8-0150-4115-8c30-f62a498ad40f,2034-12-22,3466.0
293,29cd4bb6-026a-4003-bd1f-bfb566045ee4,2038-09-24,4838.0
294,db5db91e-d4a4-45fb-9580-954c640ac160,2026-02-03,222.0
294,0b7e323d-c0cc-46f9-a48b-1258476e97de,2026-06-06,345.0
294,2ddff560-b0ec-43bc-a8a4-93b87628f9a5,2026-12-19,541.0
294,21010e0c-5274-42c0-af9d-1bb139907ad1,2026-12-28,550.0
294,31a3d4cf-9c82-497a-aef7-4d145ff00784,2027-06-23,727.0
294,e5b2f9a6-ed21-45d2-9174-392c4fb2cb48,2028-03-22,1000.0
294,be343ce0-579f-4d69-909a-f233f6f30782,2033-12-13,3092.0
294,15abc1f4-b8ac-4c04-878b-c6e0c57430de,2036-09-28,4112.0
294,b31b430f-0cee-4bfd-83eb-9977fb933129,2037-05-15,4341.0
294,fe5a129d-dbb3-41f4-9b93-d5e6e8a1bc14,2038-06-21,4743.0
294,0fd39c6c-5a09-48df-9645-e794810daf52,2040-04-27,5419.0
295,a97c1ee0-298b-4d3f-9588-fc7ec71b3c7e,2025-06-30,4.0
295,086c233a-a1e0-44bb-b5b6-a4103a7725ba,2025-09-03,69.0
295,76cfb75e-ffc4-431d-aa56-da51dd325751,2027-04-12,655.0
295,94b71a6d-7d4d-4523-8e69-b200bd9406e4,2030-12-16,1999.0
295,5ad518d9-792f-4fb4-9f1b-bc878e826cf1,2032-01-11,2390.0
295,d1f735d6-1b70-4025-8a55-6e30d2868349,2032-02-19,2429.0
295,b206ae76-63e9-41a7-abd8-52791bd7eaa5,2032-03-06,2445.0
295,2246c460-9f2f-40fa-9240-0c9e15a5d6eb,2032-10-11,2664.0
295,edd77e51-f698-4eba-ae9b-9a5549dd6906,2033-01-14,2759.0
295,7e8f299a-0396-434b-8e61-c93631535c27,2033-04-06,2841.0
295,6be7889a-138c-420f-8296-e6264cfb982c,2040-05-31,5453.0
295,72ecf2d6-f795-4311-8a1d-8964686b5971,2043-12-31,6762.0
296,0d3fb8a2-dc85-43d9-af1d-d2c21c41d0c3,2025-10-02,98.0
296,0cd9c50d-d0af-414f-81cc-5ebc513bf363,2026-01-09,197.0
296,81bc9387-c4ee-42b8-a914-6454c4b7abe4,2026-03-26,273.0
296,3a884579-40f3-4bed-8566-4b2838022074,2026-09-08,439.0
296,08c436d4-df38-43a1-a26b-332af978bb14,2028-09-02,1164.0
296,1fec948f-50cf-4092-ad18-938814a3bfc9,2028-12-10,1263.0
296,73c29eea-f5d4-428d-b1cf-57b51f8119e2,2029-07-26,1491.0
296,5f203473-f45d-4146-b474-b5669016cd0b,2029-11-30,1618.0
296,2b637f3b-e7a3-4b58-a9cd-7721630a73f5,2030-03-10,1718.0
296,38477969-b830-4565-b7b1-056584094cae,2031-03-31,2104.0
296,064bd61a-4370-45dd-aec1-c3f5b734bbc4,2032-02-02,2412.0
296,bbd40075-a26d-4644-a95f-f275cd53f822,2032-08-25,2617.0
296,5a8900d5-69d0-4a64-8b2b-5dd08ee2983c,2035-05-03,3598.0
296,511d6898-d60d-4418-82e8-8d08b844b89e,2036-09-24,4108.0
296,12906aa0-b27c-455d-91ef-c02816d85138,2037-02-08,4245.0
296,8ec77525-50b5-45d0-8808-0e25cb817685,2040-03-26,5387.0
296,777b0ebf-b5a6-4838-a17d-88d2eafd249f,2040-12-22,5658.0
298,3a6db1e4-09c2-4d68-9126-e26ce76e266c,2026-04-23,301.0
298,9321c6ab-e4ba-4868-a97b-0b25feeaefec,2027-10-05,831.0
299,10061e3b-86ca-42d6-b32c-7ab6996e2464,2025-07-06,10.0
299,d1e883dd-3f7e-4826-95f2-17df3cb35bba,2025-07-26,30.0
299,9e6e36fd-b718-4132-99ad-dd620b20dbab,2025-09-03,69.0
299,cabe4f18-6a18-4d80-baf3-3172ca53156f,2027-01-15,568.0
299,4ded22f7-6e9d-4e73-b3bc-f281a9459d78,2027-07-11,745.0
299,d275f8cb-8511-4ccf-9645-d6b8b31043d5,2027-10-23,849.0
299,13aa6d91-edc9-449d-a677-dee130c571b3,2028-01-15,933.0
299,0967ebbe-4e2b-49b5-b1ab-67b7dad49bc9,2028-06-13,1083.0
299,6681e78e-98f6-4777-8b22-44a299dc69f6,2029-12-02,1620.0
299,b7f871ff-c50f-48e0-ac3b-7518776bb539,2030-05-24,1793.0
299,c69ee594-64b8-4afa-a056-baf7d0c8b7fd,2031-12-28,2376.0
299,b8a28a3e-dae9-4617-9632-71355ec10cbe,2032-04-11,2481.0
299,26fdbf89-4ab5-4365-8d94-e633faf32333,2032-07-03,2564.0
299,8ca8915f-b658-47cc-9a32-d059f649642e,2036-02-22,3893.0
299,43625406-2337-4481-ad89-c8213d0cc987,2036-05-02,3963.0
299,a66291bb-5d55-4946-a49a-25f42c34be4c,2037-03-22,4287.0
299,34dc85a9-96f3-4837-a369-821e09c28a7e,2038-08-24,4807.0
299,27d6ea8d-87cd-4ce4-80ea-38bd57d30b1d,2042-07-04,6217.0
300,b3cb45cb-47d8-451f-8563-de66a4a99e9d,2025-12-13,170.0
300,7171d984-94ef-4f4d-8f10-78eea258c6b8,2026-03-07,254.0
300,2889967c-9b36-4657-b383-c7d0d9391cea,2026-05-09,317.0
300,981b6683-3a4e-48dd-ae30-0653d97fc3a1,2026-10-09,470.0
